date,open,close,high,low,volume
2023-02-14,41.08,49.48,49.48,41.08,15154.0
2023-02-15,54.52,54.52,54.52,54.52,2621.0
2023-02-16,59.08,60.06,60.06,57.08,217409.0
2023-02-17,55.08,53.98,57.96,53.96,175877.0
2023-02-20,51.13,51.48,52.57,49.56,139902.0
2023-02-21,50.63,49.2,51.35,48.88,113208.0
2023-02-22,48.18,48.29,48.9,47.94,68609.0
2023-02-23,48.89,48.65,49.72,48.33,72442.0
2023-02-24,48.1,49.1,49.84,47.09,70495.0
2023-02-27,48.9,45.98,48.9,45.81,83427.0
2023-02-28,46.02,46.27,46.44,45.49,47184.0
2023-03-01,46.08,46.27,46.68,45.89,44432.0
2023-03-02,46.36,45.43,46.52,45.43,48160.0
2023-03-03,45.43,44.65,45.66,44.35,54280.0
2023-03-06,45.08,45.57,46.05,44.82,53273.0
2023-03-07,46.08,46.63,47.65,45.88,79213.0
2023-03-08,46.06,45.83,46.24,44.88,45353.0
2023-03-09,45.41,44.89,45.78,44.72,36295.0
2023-03-10,44.28,42.99,44.28,42.96,49823.0
2023-03-13,42.69,44.55,45.02,42.21,51542.0
2023-03-14,44.09,42.86,44.13,42.86,35494.0
2023-03-15,42.86,42.86,43.67,42.82,22815.0
2023-03-16,42.58,42.79,43.68,42.38,24359.0
2023-03-17,43.18,43.07,43.61,42.89,25119.0
2023-03-20,43.09,44.64,44.97,42.48,53815.0
2023-03-21,44.08,44.61,44.86,43.83,33880.0
2023-03-22,45.44,45.24,46.53,45.14,71346.0
2023-03-23,44.68,45.83,46.08,44.38,45613.0
2023-03-24,45.62,46.98,47.74,45.3,65424.0
2023-03-27,46.98,45.24,46.99,44.96,53556.0
2023-03-28,45.28,44.68,45.65,44.68,31699.0
2023-03-29,44.86,43.75,44.98,43.71,31068.0
2023-03-30,43.78,44.06,44.97,43.74,25946.0
2023-03-31,44.07,43.36,44.24,43.16,27945.0
2023-04-03,43.23,43.79,43.86,43.21,22931.0
2023-04-04,43.78,45.93,46.44,43.71,67812.0
